Frequency (Hz), |h_k|
3.793945312500000000e+02,2.579648757230305591e+02
3.794250488281250000e+02,8.828646306430812274e+01
3.794555664062500000e+02,3.630911728773757545e+02
3.794860839843750000e+02,1.158820096680899070e+02
3.795166015625000000e+02,1.967074544460715799e+02
3.795471191406250000e+02,1.264402475503604535e+02
3.795776367187500000e+02,1.206507647922971103e+02
3.796081542968750000e+02,3.678898253413809272e+01
3.796386718750000000e+02,1.539011755765130545e+02
3.796691894531250000e+02,6.975853268923722794e+01
3.796997070312500000e+02,2.878862252248137565e+02
3.797302246093750000e+02,1.269248952103517354e+02
3.797607421875000000e+02,2.269882638519125919e+02
3.797912597656250000e+02,1.944418412257524267e+02
3.798217773437500000e+02,6.327595253656782148e+01
3.798522949218750000e+02,2.829418770787729613e+02
3.798828125000000000e+02,1.174142715655021050e+02
3.799133300781250000e+02,2.356549623286917665e+02
3.799438476562500000e+02,1.203779196523253461e+02
3.799743652343750000e+02,9.860543028977514268e+01
3.800048828125000000e+02,2.296468522629143365e+02
3.800354003906250000e+02,1.967883335647473757e+02
3.800659179687500000e+02,3.365939191548215348e+01
3.800964355468750000e+02,7.747824997969374294e+01
3.801269531250000000e+02,1.659865410130429382e+02
3.801574707031250000e+02,1.193575967174752321e+02
3.801879882812500000e+02,1.851895107835536578e+02
3.802185058593750000e+02,7.010373486585025660e+01
3.802490234375000000e+02,6.163031977465073652e+01
3.802795410156250000e+02,2.255332876883645667e+02
3.803100585937500000e+02,1.473399018785150929e+02
3.803405761718750000e+02,1.731964766124932567e+02
3.803710937500000000e+02,1.225556527789687635e+02
3.804016113281250000e+02,2.032337956006101649e+02
3.804321289062500000e+02,1.218775182522774685e+02
3.804626464843750000e+02,3.719481050392805628e+02
3.804931640625000000e+02,1.813990440644439843e+02
3.805236816406250000e+02,2.938403996895992805e+02
3.805541992187500000e+02,1.690108049972600952e+02
3.805847167968750000e+02,3.114678766012609685e+02
3.806152343750000000e+02,2.092708998501476287e+02
3.806457519531250000e+02,3.332856737190498393e+02
3.806762695312500000e+02,1.943178988615412948e+02
3.807067871093750000e+02,1.680017748905714825e+02
3.807373046875000000e+02,2.134185483945197177e+02
3.807678222656250000e+02,3.567063899506289886e+02
3.807983398437500000e+02,1.140391012566662283e+02
3.808288574218750000e+02,1.507576058727134125e+02
3.808593750000000000e+02,2.145892078811721149e+02
3.808898925781250000e+02,4.276164133582497016e+02
3.809204101562500000e+02,7.842093635057166523e+01
3.809509277343750000e+02,2.114256537322084455e+02
3.809814453125000000e+02,2.010430933765185273e+02
3.810119628906250000e+02,9.928252996306687805e+01
3.810424804687500000e+02,2.392010974393590459e+02
3.810729980468750000e+02,1.175633218572007195e+02
3.811035156250000000e+02,1.604906763350878975e+02
3.811340332031250000e+02,5.779816174019666875e+01
3.811645507812500000e+02,1.755667360239508241e+02
3.811950683593750000e+02,8.478092105684331159e+01
3.812255859375000000e+02,3.891047872601267699e+01
3.812561035156250000e+02,5.298568342013268762e+01
3.812866210937500000e+02,5.103815944567546836e+01
3.813171386718750000e+02,8.563188837934099240e+01
3.813476562500000000e+02,8.278164345982941086e+01
3.813781738281250000e+02,4.242224760291438201e+01
3.814086914062500000e+02,2.188985801506216831e+02
3.814392089843750000e+02,1.436967717570579737e+02
3.814697265625000000e+02,1.704644037310924318e+02
3.815002441406250000e+02,1.228191013319515292e+02
3.815307617187500000e+02,1.415072021331345695e+02
3.815612792968750000e+02,1.616224016564917747e+02
3.815917968750000000e+02,7.880016281134773237e+01
3.816223144531250000e+02,1.866694039834551120e+02
3.816528320312500000e+02,9.774057306427819469e+01
3.816833496093750000e+02,1.939123717935511877e+02
3.817138671875000000e+02,1.407743808787682838e+02
3.817443847656250000e+02,1.807529744039584614e+02
3.817749023437500000e+02,1.704550937762962803e+01
3.818054199218750000e+02,8.273933318571209838e+01
3.818359375000000000e+02,1.778329769208957032e+02
3.818664550781250000e+02,1.214887403048052050e+02
3.818969726562500000e+02,6.323076321732141025e+01
3.819274902343750000e+02,1.605554905103553835e+02
3.819580078125000000e+02,2.356575431871652313e+02
3.819885253906250000e+02,2.089741469877057511e+02
3.820190429687500000e+02,1.131684674849145438e+02
3.820495605468750000e+02,1.497956642232515776e+02
3.820800781250000000e+02,4.202037583626317030e+01
3.821105957031250000e+02,1.385950924167643450e+02
3.821411132812500000e+02,1.040539011047010973e+02
3.821716308593750000e+02,3.583226997826836282e+02
3.822021484375000000e+02,1.513038702272659748e+02
3.822326660156250000e+02,1.392600084108541978e+02
3.822631835937500000e+02,1.679879040264759453e+02
3.822937011718750000e+02,2.085866948527263105e+02
3.823242187500000000e+02,1.763038114750445970e+02
3.823547363281250000e+02,1.962814361405662851e+02
3.823852539062500000e+02,2.202143874129703534e+02
3.824157714843750000e+02,2.536439042749584019e+02
3.824462890625000000e+02,1.948190794495889477e+01
3.824768066406250000e+02,1.969620930362379454e+02
3.825073242187500000e+02,1.809850454800423734e+02
3.825378417968750000e+02,2.062692982159028361e+02
3.825683593750000000e+02,2.392426181180002231e+02
3.825988769531250000e+02,9.384351474188088105e+01
3.826293945312500000e+02,3.581724065262336012e+02
3.826599121093750000e+02,1.832456042608675659e+02
3.826904296875000000e+02,2.720022468379905263e+02
3.827209472656250000e+02,1.527584302262143368e+01
3.827514648437500000e+02,2.004828961195755994e+02
3.827819824218750000e+02,1.412576274951436801e+02
3.828125000000000000e+02,2.072658874831569165e+02
3.828430175781250000e+02,1.489085902083541839e+02
3.828735351562500000e+02,1.869426736085446237e+02
3.829040527343750000e+02,1.402762727931447841e+02
3.829345703125000000e+02,1.046100391892018706e+02
3.829650878906250000e+02,9.816986824274371770e+01
3.829956054687500000e+02,7.184078754267558509e+01
3.830261230468750000e+02,5.788103021840307605e+01
3.830566406250000000e+02,2.382254031967937351e+02
3.830871582031250000e+02,2.298515558702388546e+02
3.831176757812500000e+02,1.274752515606576111e+02
3.831481933593750000e+02,1.734970189894766861e+02
3.831787109375000000e+02,1.589944019753122575e+02
3.832092285156250000e+02,1.637183729258814537e+02
3.832397460937500000e+02,2.510859972440448757e+02
3.832702636718750000e+02,1.542027971210972908e+02
3.833007812500000000e+02,1.319415611372167803e+02
3.833312988281250000e+02,2.202247590269390400e+02
3.833618164062500000e+02,5.190349782791335542e+01
3.833923339843750000e+02,5.785241409395215584e+01
3.834228515625000000e+02,5.186519272408602887e+01
3.834533691406250000e+02,1.690704735314244260e+02
3.834838867187500000e+02,1.003926013636918952e+02
3.835144042968750000e+02,1.234184913442469451e+02
3.835449218750000000e+02,1.214682311777129087e+02
3.835754394531250000e+02,1.648977581306801312e+02
3.836059570312500000e+02,1.352105109473041864e+02
3.836364746093750000e+02,5.490400049529697668e+01
3.836669921875000000e+02,2.098133953907032208e+02
3.836975097656250000e+02,7.619162700919829945e+01
3.837280273437500000e+02,1.962143378887361393e+02
3.837585449218750000e+02,4.274486320543688578e+01
3.837890625000000000e+02,1.595765099343282714e+02
3.838195800781250000e+02,2.393377199996552349e+02
3.838500976562500000e+02,1.740877222607624049e+02
3.838806152343750000e+02,2.796816650875689447e+02
3.839111328125000000e+02,2.953953434785199761e+02
3.839416503906250000e+02,1.326578687058133994e+02
3.839721679687500000e+02,2.002850929480372315e+02
3.840026855468750000e+02,1.303441613216942869e+02
3.840332031250000000e+02,1.298236643085574542e+02
3.840637207031250000e+02,4.611540551936828081e+01
3.840942382812500000e+02,5.185064020283861908e+01
3.841247558593750000e+02,1.356346729117735492e+02
3.841552734375000000e+02,2.001419466858373539e+02
3.841857910156250000e+02,1.019845154845363879e+02
3.842163085937500000e+02,1.118386536304056591e+02
3.842468261718750000e+02,1.708292920407455995e+02
3.842773437500000000e+02,4.216184697301536630e+02
3.843078613281250000e+02,1.327104820859243546e+02
3.843383789062500000e+02,2.186805106168631880e+02
3.843688964843750000e+02,1.167704538586222895e+02
3.843994140625000000e+02,1.957811767451982803e+02
3.844299316406250000e+02,8.219939707064608569e+01
3.844604492187500000e+02,2.382978456131709777e+02
3.844909667968750000e+02,1.566116022775527483e+02
3.845214843750000000e+02,8.733447153469734303e+01
3.845520019531250000e+02,1.173962191434204101e+02
3.845825195312500000e+02,2.923494510278220915e+01
3.846130371093750000e+02,1.232809525235615951e+02
3.846435546875000000e+02,1.846977813252466660e+02
3.846740722656250000e+02,1.696930796589349200e+02
3.847045898437500000e+02,5.573346884753712516e+01
3.847351074218750000e+02,1.655010593141305719e+02
3.847656250000000000e+02,4.919796920897432102e+01
3.847961425781250000e+02,3.598487888878446483e+02
3.848266601562500000e+02,2.397814928523619358e+02
3.848571777343750000e+02,2.478137613394363825e+02
3.848876953125000000e+02,1.896757712870010266e+02
3.849182128906250000e+02,2.401644406440984483e+02
3.849487304687500000e+02,2.848689598657394981e+02
3.849792480468750000e+02,3.017784879677901131e+02
3.850097656250000000e+02,4.067458106572019716e+01
3.850402832031250000e+02,1.984166175862626744e+02
3.850708007812500000e+02,1.453926501419579722e+02
3.851013183593750000e+02,1.609566260844344470e+02
3.851318359375000000e+02,1.624955169861187017e+02
3.851623535156250000e+02,1.237689509253299889e+02
3.851928710937500000e+02,1.031856433099302848e+02
3.852233886718750000e+02,2.022231099339686295e+02
3.852539062500000000e+02,2.624503078797102376e+02
3.852844238281250000e+02,1.476691811784254469e+02
3.853149414062500000e+02,2.280577204725342995e+02
3.853454589843750000e+02,1.792277032530185181e+02
3.853759765625000000e+02,1.637168126366541685e+02
3.854064941406250000e+02,7.058997904929734091e+01
3.854370117187500000e+02,2.364268736767710379e+02
3.854675292968750000e+02,6.149604787528247840e+01
3.854980468750000000e+02,1.246250783331721408e+02
3.855285644531250000e+02,6.797267834800636876e+01
3.855590820312500000e+02,7.595828149200984569e+01
3.855895996093750000e+02,1.225985124603511309e+02
3.856201171875000000e+02,2.402622128148455829e+02
3.856506347656250000e+02,5.921080539315959612e+01
3.856811523437500000e+02,3.207077933918650388e+02
3.857116699218750000e+02,2.778364044961220998e+02
3.857421875000000000e+02,2.951263615837394241e+02
3.857727050781250000e+02,1.787996401166205089e+02
3.858032226562500000e+02,2.919561393040394819e+02
3.858337402343750000e+02,1.100193713074390729e+02
3.858642578125000000e+02,5.474911104157773423e+01
3.858947753906250000e+02,5.567670323823202949e+01
3.859252929687500000e+02,1.320906968600661457e+02
3.859558105468750000e+02,1.631165944217992489e+02
3.859863281250000000e+02,2.040720945469795709e+02
3.860168457031250000e+02,2.955474964948946877e+02
3.860473632812500000e+02,3.100614716388200804e+02
3.860778808593750000e+02,9.192669510304733649e+01
3.861083984375000000e+02,2.488176644675686475e+02
3.861389160156250000e+02,2.413940480688418404e+02
3.861694335937500000e+02,8.944920250836499065e+01
3.861999511718750000e+02,2.430312517521792302e+02
3.862304687500000000e+02,5.822114099258676134e+01
3.862609863281250000e+02,1.303222659646002626e+02
3.862915039062500000e+02,1.224790365789583717e+02
3.863220214843750000e+02,1.364450782604074845e+02
3.863525390625000000e+02,1.457706804626744486e+02
3.863830566406250000e+02,1.291902491168141864e+02
3.864135742187500000e+02,4.372073105889987943e+01
3.864440917968750000e+02,1.215484028119916928e+02
3.864746093750000000e+02,9.183173898575395810e+01
3.865051269531250000e+02,1.141534625646581986e+02
3.865356445312500000e+02,1.025883813044792703e+02
3.865661621093750000e+02,1.624022801694084137e+02
3.865966796875000000e+02,6.424191320139405548e+01
3.866271972656250000e+02,9.274809694315753461e+01
3.866577148437500000e+02,1.400240163447603834e+02
3.866882324218750000e+02,5.671872773758735065e+01
3.867187500000000000e+02,1.874246021031955820e+02
3.867492675781250000e+02,2.964199670852329405e+02
3.867797851562500000e+02,3.039757768766619392e+02
3.868103027343750000e+02,1.405260306545235665e+02
3.868408203125000000e+02,1.244645473287417445e+02
3.868713378906250000e+02,2.361960070161279077e+02
3.869018554687500000e+02,6.908658432442611286e+01
3.869323730468750000e+02,4.132012771770050819e+01
3.869628906250000000e+02,2.461775293607740593e+02
3.869934082031250000e+02,1.501862469176230377e+02
3.870239257812500000e+02,1.146106245759909967e+02
3.870544433593750000e+02,4.511305500697456949e+01
3.870849609375000000e+02,2.000897791589298720e+02
3.871154785156250000e+02,1.587315781741417311e+02
3.871459960937500000e+02,1.171965864953166516e+02
3.871765136718750000e+02,8.666872140087946264e+01
3.872070312500000000e+02,1.669101558260291256e+02
3.872375488281250000e+02,1.907950592946581594e+02
3.872680664062500000e+02,8.274387923975287151e+01
3.872985839843750000e+02,1.934405185581828164e+02
3.873291015625000000e+02,9.900879108143840313e+01
3.873596191406250000e+02,3.269342202898481560e+02
3.873901367187500000e+02,8.097989101905119469e+01
3.874206542968750000e+02,2.468542634262449269e+02
3.874511718750000000e+02,1.108116077228288248e+02
3.874816894531250000e+02,2.287134513816244521e+02
3.875122070312500000e+02,8.293869618499654450e+01
3.875427246093750000e+02,1.134558624440134054e+02
3.875732421875000000e+02,1.245018370537972743e+02
3.876037597656250000e+02,6.244672966512566603e+01
3.876342773437500000e+02,2.323956550502083189e+02
3.876647949218750000e+02,2.370859736853227275e+02
3.876953125000000000e+02,1.901881471316588090e+02
3.877258300781250000e+02,2.197860462575876568e+02
3.877563476562500000e+02,1.227399837811637866e+02
3.877868652343750000e+02,7.816168931705902878e+01
3.878173828125000000e+02,2.130866984657747594e+02
3.878479003906250000e+02,9.277323993621365616e+01
3.878784179687500000e+02,1.700114761994982189e+02
3.879089355468750000e+02,1.099561293160226683e+02
3.879394531250000000e+02,2.793291137083516560e+02
3.879699707031250000e+02,1.807378090042348902e+02
3.880004882812500000e+02,2.067303898789839138e+02
3.880310058593750000e+02,7.288191733901227565e+01
3.880615234375000000e+02,5.193706044642307518e+01
3.880920410156250000e+02,2.664930810925586684e+02
3.881225585937500000e+02,8.664907059554819568e+01
3.881530761718750000e+02,2.509090605414995991e+02
3.881835937500000000e+02,4.302845849277021557e+02
3.882141113281250000e+02,1.018736315397602539e+02
3.882446289062500000e+02,9.873547556659627844e+01
3.882751464843750000e+02,5.584653571136993833e+01
3.883056640625000000e+02,1.554736659938082539e+02
3.883361816406250000e+02,2.872068817585553546e+01
3.883666992187500000e+02,2.391801081576389834e+02
3.883972167968750000e+02,1.030670799920039400e+02
3.884277343750000000e+02,1.526965846177060939e+02
3.884582519531250000e+02,7.332340200284296827e+01
3.884887695312500000e+02,2.086505282715627629e+02
3.885192871093750000e+02,6.670783301382594743e+01
3.885498046875000000e+02,9.803980012722287540e+01
3.885803222656250000e+02,1.579339751858570651e+02
3.886108398437500000e+02,1.923869561968422772e+02
3.886413574218750000e+02,5.521309537919046306e+01
3.886718750000000000e+02,1.570993876604949548e+02
3.887023925781250000e+02,1.695821433881739608e+02
3.887329101562500000e+02,2.498293753560122923e+02
3.887634277343750000e+02,7.578637902768468848e+01
3.887939453125000000e+02,1.433521232987012866e+02
3.888244628906250000e+02,1.555515835581843476e+02
3.888549804687500000e+02,1.731236034425549803e+02
3.888854980468750000e+02,2.948279451985727064e+02
3.889160156250000000e+02,3.411715944124148336e+01
3.889465332031250000e+02,1.699140858254272928e+02
3.889770507812500000e+02,1.689222701239835089e+02
3.890075683593750000e+02,1.668503466288525772e+02
3.890380859375000000e+02,1.768986480282861464e+02
3.890686035156250000e+02,1.111408959461465997e+02
